id	name	country	long	lat	state	elevation	pop	sum	mean	stdv	distance.in.km	miles
4046704	Fort Hunt	country:US	-77.058029	38.732891	Virginia	10	16045	1972.37381611764	7.25137432396193	5.52686739525243	8.37635778549	5.20482581352771
4046760	Jack	country:US	-77.509148	37.196541	Virginia	58	NA	3312.71711730957	12.1791070489322	11.0579505834877	183.404669303	113.962342769474
4046946	Yorktown	country:US	-76.509666	37.238762	Virginia	2	195	5063.73468229175	18.6166716260726	13.246000516113	181.425876366	112.732778223418
4047734	Ocean View	country:US	-75.089073	38.545109	Delaware	4	1882	521.107636213303	1.91583689784302	1.35806300869502	174.672183756	108.536229492649
4049032	Jessup	country:US	-76.775253	39.149269	Maryland	63	7137	3568.74237060547	13.1203763625201	8.81855571302909	45.8410829175	28.4843195335299
4138106	District of Columbia	country:US	-77.000252	38.917061	Washington, D.C.	27	552433	4887.64785003662	17.9692935663111	12.5646972579696	13.6423650277	8.47696999962698
4140963	Washington, D. C.	country:US	-77.036369	38.895111	Washington, D.C.	7	601723	2856.72949257493	10.5026819579961	7.38405268451359	10.1993706328	6.33759312947357
4141363	Bear	country:US	-75.658257	39.62928	Delaware	21	19371	2041.88888931275	7.50694444600275	6.80666579884545	152.33862689	94.6588049292662
4141402	Bellefonte	country:US	-75.509361	39.76622	Delaware	57	1193	7854.72907829285	28.8776804349002	19.1003608746426	171.714739932	106.698559666287
4141435	Bethany Beach	country:US	-75.055183	38.539558	Delaware	2	1060	1681.99138092995	6.22959770714794	5.01188956567089	177.68580268	110.408804897074
4141541	Blades	country:US	-75.609932	38.63567	Delaware	4	1241	941.479993581772	3.46132350581534	2.4775885246987	128.303044918	79.7237913237426
4141632	Bridgeville	country:US	-75.60437	38.742611	Delaware	13	2048	492.41941833496	1.81036550858441	1.78918039601907	127.462036878	79.2012133169197
4141674	Brookside	country:US	-75.726883	39.667061	Delaware	23	14353	1983.46800231933	7.29216177323284	5.99665532130867	150.266930677	93.3715129816982
4141748	Camden	country:US	-75.54187	39.113449	Delaware	12	3464	799.037433624269	2.93763762361863	2.17976326975832	136.64792728	84.9090592219009
4141903	Cheswold	country:US	-75.585762	39.21928	Delaware	12	1380	1152.61075210571	4.23753952980042	3.51856340611422	136.374870325	84.7393895487156
4141974	Claymont	country:US	-75.459641	39.800671	Delaware	22	8253	7291.46841454506	26.8068691711215	19.0056578097575	177.427341659	110.248204713994
4141982	Clayton	country:US	-75.634369	39.290668	Delaware	14	2918	655.164062499997	2.40869140624999	1.8271092510124	135.321508346	84.0848609624624
4142191	Delaware City	country:US	-75.588821	39.577888	Delaware	1	1695	1866.21059608459	6.86106836795806	5.90922041525671	153.94746458	95.6584900135392
4142224	Delaware	country:US	-75.499924	39.000389	Delaware	9	838549	967.526533126829	3.55708284237805	2.51667394807046	137.758513975	85.5991455871597
4142226	Delmar	country:US	-75.577148	38.456509	Delaware	16	1597	231.939311981206	0.852718058754434	0.609572054720323	135.627955896	84.2752785830534
4142290	Dover	country:US	-75.524368	39.158169	Delaware	9	36047	894.919076919554	3.29014366514542	2.6507081393356	139.385958098	86.6103921693124
4142347	Duross Heights	country:US	-75.622429	39.680672	Delaware	17	NA	2409.14315462112	8.85714395081296	5.97418743150577	158.231657994	98.3205635593898
4142398	Edgemoor	country:US	-75.499641	39.750111	Delaware	10	5677	5046.94163429737	18.5549324790344	16.8766243112884	171.279462863	106.428091118645
4142424	Elsmere	country:US	-75.597977	39.739281	Delaware	31	6131	3264.06253814697	12.000229919658	9.12092378071055	163.906647104	101.84683721766
4142485	Felton	country:US	-75.57798	39.00845	Delaware	17	1298	1775.66867065429	6.52819364211137	6.48613893425397	131.226532988	81.5403620292866
4142643	Georgetown	country:US	-75.385468	38.690109	Delaware	16	6422	228.759140014649	0.841026250053857	0.577643688748477	146.890113394	91.2732566497432
4142683	Glasgow	country:US	-75.745209	39.604832	Delaware	22	14303	2216.07524108886	8.14733544517965	6.57471231098111	144.742870957	89.9390224694221
4142766	Greenville	country:US	-75.598259	39.778999	Delaware	78	2326	4771.16822814941	17.541059662314	12.2908927643254	166.693657389	103.57860458546
4142841	Harrington	country:US	-75.577698	38.923721	Delaware	18	3562	667.135131835937	2.4527026905733	3.13606710869632	130.052550895	80.810883602177
4142942	Highland Acres	country:US	-75.521873	39.120949	Delaware	11	3459	933.087089538573	3.43046724095064	2.74163277764277	138.525879437	86.0759642316481
4142969	Hockessin	country:US	-75.696602	39.787609	Delaware	78	13527	4697.62152099613	17.2706673566034	11.8103824442622	160.983680917	100.030590795077
4143218	Kent Acres	country:US	-75.524918	39.131779	Delaware	10	1890	855.808679580691	3.14635543963489	2.50355681919278	138.570093862	86.1034377931248
4143221	Kent County	country:US	-75.549652	39.08345	Delaware	7	162310	1009.11357116699	3.70997636458454	2.76786029310399	135.225239381	84.0250422194113
4143319	Laurel	country:US	-75.571312	38.556499	Delaware	8	3708	497.781023025511	1.83007729053497	1.88952628217198	133.257322678	82.8022358497515
4143340	Lazy Lagoon Mobile Home Park	country:US	-75.233521	38.502609	Delaware	11	none	192.698879241943	0.708451761918906	0.515855496584474	163.273796688	101.453602321819
4143354	Lewes	country:US	-75.139351	38.774559	Delaware	4	2747	839.720020055771	3.08720595608739	2.41942066849725	167.614940142	104.151062970975
4143459	Long Neck	country:US	-75.150742	38.62011	Delaware	4	1980	600.837388634682	2.20896098762751	1.53337341524161	168.066027641	104.431355661316
4143637	Middletown	country:US	-75.716316	39.449558	Delaware	21	18871	1068.14443206787	3.92700158848483	4.68347759881943	137.06687498	85.1693811731976
